Inj.,Injection Name,Type,Ret.Time,,,,,,,,,,,,,,,Amount,,,,,,,,,,,,,,,Rel.Area,,,,,,,,,,,,,,,Area,,,,,,,,,,,,,,,Height,,,,,,,,,,,,,,,Type,,,,,,,,,,,,,,,Width (50%),,,,,,,,,,,,,,,Asym.,,,,,,,,,,,,,,,Resol.,,,,,,,,,,,,,,,Plates,,,,,,,,,,,,,,
No.,Selected Peak:,,min,,,,,,,,,,,,,,,Vol.-%,,,,,,,,,,,,,,,%,,,,,,,,,,,,,,,mV*min,,,,,,,,,,,,,,,mV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,
,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BackDetector
,,,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO
9,GBA-ABA-240523-9,Unknown,n.a.,n.a.,n.a.,n.a.,"2,720",n.a.,n.a.,n.a.,n.a.,"3,860","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,167,n.a.,n.a.,n.a.,n.a.,"5,539",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,86",n.a.,n.a.,n.a.,n.a.,"51,10","46,88",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,208,n.a.,n.a.,n.a.,n.a.,"5,726","5,253",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,14",n.a.,n.a.,n.a.,n.a.,"2,21","2,94",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,140,n.a.,n.a.,n.a.,n.a.,103,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,07",n.a.,n.a.,n.a.,n.a.,"0,94","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,55",n.a.,n.a.,n.a.,n.a.,"3,81",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2095,n.a.,n.a.,n.a.,n.a.,7824,5326,n.a.,n.a.,n.a.,n.a.
10,GBA-ABA-240523-10,Unknown,n.a.,n.a.,n.a.,n.a.,"2,728",n.a.,n.a.,n.a.,n.a.,"3,860","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,181,n.a.,n.a.,n.a.,n.a.,"5,951",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,82",n.a.,n.a.,n.a.,n.a.,"49,54","48,51",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,226,n.a.,n.a.,n.a.,n.a.,"6,153","6,025",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,15",n.a.,n.a.,n.a.,n.a.,"2,49","3,39",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,142,n.a.,n.a.,n.a.,n.a.,100,160,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,00",n.a.,n.a.,n.a.,n.a.,"0,96","1,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,52",n.a.,n.a.,n.a.,n.a.,"3,88",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2043,n.a.,n.a.,n.a.,n.a.,8272,5335,n.a.,n.a.,n.a.,n.a.
11,GBA-ABA-240523-11,Unknown,n.a.,n.a.,n.a.,n.a.,"2,722",n.a.,n.a.,n.a.,n.a.,"3,858","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200,n.a.,n.a.,n.a.,n.a.,"5,747",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,80",n.a.,n.a.,n.a.,n.a.,"42,67","55,42",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,250,n.a.,n.a.,n.a.,n.a.,"5,942","7,717",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,56","3,70",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,143,n.a.,n.a.,n.a.,n.a.,97,164,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,01",n.a.,n.a.,n.a.,n.a.,"0,92","2,12",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,59",n.a.,n.a.,n.a.,n.a.,"3,95",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2011,n.a.,n.a.,n.a.,n.a.,8715,5097,n.a.,n.a.,n.a.,n.a.
12,GBA-ABA-240523-12,Unknown,n.a.,n.a.,n.a.,n.a.,"2,727",n.a.,n.a.,n.a.,n.a.,"3,862","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,197,n.a.,n.a.,n.a.,n.a.,"5,925",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,91",n.a.,n.a.,n.a.,n.a.,"47,49","50,47",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,246,n.a.,n.a.,n.a.,n.a.,"6,126","6,510",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,16",n.a.,n.a.,n.a.,n.a.,"2,63","3,66",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,142,n.a.,n.a.,n.a.,n.a.,97,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,02",n.a.,n.a.,n.a.,n.a.,"0,93","1,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,60",n.a.,n.a.,n.a.,n.a.,"3,93",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2039,n.a.,n.a.,n.a.,n.a.,8768,5324,n.a.,n.a.,n.a.,n.a.
13,GBA-ABA-240523-13,Unknown,n.a.,n.a.,n.a.,n.a.,"2,733",n.a.,n.a.,n.a.,n.a.,"3,860","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,192,n.a.,n.a.,n.a.,n.a.,"5,998",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,84",n.a.,n.a.,n.a.,n.a.,"47,47","50,55",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,240,n.a.,n.a.,n.a.,n.a.,"6,201","6,604",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,16",n.a.,n.a.,n.a.,n.a.,"2,67","3,71",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,143,n.a.,n.a.,n.a.,n.a.,97,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,99",n.a.,n.a.,n.a.,n.a.,"0,95","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,55",n.a.,n.a.,n.a.,n.a.,"3,77",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2035,n.a.,n.a.,n.a.,n.a.,8768,5326,n.a.,n.a.,n.a.,n.a.
14,GBA-ABA-240523-14,Unknown,n.a.,n.a.,n.a.,n.a.,"2,723",n.a.,n.a.,n.a.,n.a.,"3,862","4,983",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,196,n.a.,n.a.,n.a.,n.a.,"5,845",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,56",n.a.,n.a.,n.a.,n.a.,"38,47","59,88",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,245,n.a.,n.a.,n.a.,n.a.,"6,042","9,406",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,16",n.a.,n.a.,n.a.,n.a.,"2,65","3,93",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,144,n.a.,n.a.,n.a.,n.a.,96,167,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,10",n.a.,n.a.,n.a.,n.a.,"0,91","2,43",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,59",n.a.,n.a.,n.a.,n.a.,"4,08",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1991,n.a.,n.a.,n.a.,n.a.,8883,4946,n.a.,n.a.,n.a.,n.a.
15,GBA-ABA-240523-15,Unknown,n.a.,n.a.,n.a.,n.a.,"2,732",n.a.,n.a.,n.a.,n.a.,"3,862","4,983",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,207,n.a.,n.a.,n.a.,n.a.,"6,153",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,57",n.a.,n.a.,n.a.,n.a.,"38,52","59,84",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,259,n.a.,n.a.,n.a.,n.a.,"6,362","9,882",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,64","3,87",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,142,n.a.,n.a.,n.a.,n.a.,98,168,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,01",n.a.,n.a.,n.a.,n.a.,"0,96","2,65",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,54",n.a.,n.a.,n.a.,n.a.,"4,03",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2046,n.a.,n.a.,n.a.,n.a.,8524,4885,n.a.,n.a.,n.a.,n.a.
16,GBA-ABA-240523-16,Unknown,n.a.,n.a.,n.a.,n.a.,"2,730",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,206,n.a.,n.a.,n.a.,n.a.,"6,031",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,61",n.a.,n.a.,n.a.,n.a.,"38,97","59,32",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,258,n.a.,n.a.,n.a.,n.a.,"6,235","9,491",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,51","3,66",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,144,n.a.,n.a.,n.a.,n.a.,100,168,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,04",n.a.,n.a.,n.a.,n.a.,"0,97","2,69",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,47",n.a.,n.a.,n.a.,n.a.,"3,83",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1992,n.a.,n.a.,n.a.,n.a.,8261,4852,n.a.,n.a.,n.a.,n.a.
17,GBA-ABA-240523-17,Unknown,n.a.,n.a.,n.a.,n.a.,"2,733",n.a.,n.a.,n.a.,n.a.,"3,862","4,983",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,211,n.a.,n.a.,n.a.,n.a.,"5,771",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,76",n.a.,n.a.,n.a.,n.a.,"40,00","58,11",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,263,n.a.,n.a.,n.a.,n.a.,"5,967","8,668",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,48","3,64",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,143,n.a.,n.a.,n.a.,n.a.,99,167,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,04",n.a.,n.a.,n.a.,n.a.,"0,93","2,36",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,50",n.a.,n.a.,n.a.,n.a.,"3,81",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2023,n.a.,n.a.,n.a.,n.a.,8456,4931,n.a.,n.a.,n.a.,n.a.
18,GBA-ABA-240523-18,Unknown,n.a.,n.a.,n.a.,n.a.,"2,728",n.a.,n.a.,n.a.,n.a.,"3,860","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,195,n.a.,n.a.,n.a.,n.a.,"5,815",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,57",n.a.,n.a.,n.a.,n.a.,"38,58","59,75",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,244,n.a.,n.a.,n.a.,n.a.,"6,012","9,310",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,46","3,64",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,139,n.a.,n.a.,n.a.,n.a.,99,168,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,02",n.a.,n.a.,n.a.,n.a.,"0,95","2,69",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,59",n.a.,n.a.,n.a.,n.a.,"3,91",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2125,n.a.,n.a.,n.a.,n.a.,8359,4873,n.a.,n.a.,n.a.,n.a.
19,GBA-ABA-240523-19,Unknown,n.a.,n.a.,n.a.,n.a.,"2,735",n.a.,n.a.,n.a.,n.a.,"3,862","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,207,n.a.,n.a.,n.a.,n.a.,"6,038",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,68",n.a.,n.a.,n.a.,n.a.,"40,67","57,57",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,258,n.a.,n.a.,n.a.,n.a.,"6,242","8,836",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,53","3,73",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,144,n.a.,n.a.,n.a.,n.a.,100,167,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,01",n.a.,n.a.,n.a.,n.a.,"0,97","2,35",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,45",n.a.,n.a.,n.a.,n.a.,"3,91",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1997,n.a.,n.a.,n.a.,n.a.,8311,4935,n.a.,n.a.,n.a.,n.a.
20,GBA-ABA-240523-20,Unknown,n.a.,n.a.,n.a.,n.a.,"2,732",n.a.,n.a.,n.a.,n.a.,"3,862","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,211,n.a.,n.a.,n.a.,n.a.,"6,015",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,69",n.a.,n.a.,n.a.,n.a.,"39,90","58,31",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,264,n.a.,n.a.,n.a.,n.a.,"6,219","9,088",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,61","3,94",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,146,n.a.,n.a.,n.a.,n.a.,98,166,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,03",n.a.,n.a.,n.a.,n.a.,"0,95","2,24",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,47",n.a.,n.a.,n.a.,n.a.,"3,90",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1943,n.a.,n.a.,n.a.,n.a.,8579,4972,n.a.,n.a.,n.a.,n.a.
21,GBA-ABA-240523-21,Unknown,n.a.,n.a.,n.a.,n.a.,"2,737",n.a.,n.a.,n.a.,n.a.,"3,862","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,212,n.a.,n.a.,n.a.,n.a.,"5,977",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,61",n.a.,n.a.,n.a.,n.a.,"37,47","60,83",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,265,n.a.,n.a.,n.a.,n.a.,"6,180","10,033",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,60","4,00",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,143,n.a.,n.a.,n.a.,n.a.,98,167,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,97",n.a.,n.a.,n.a.,n.a.,"0,94","2,59",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,50",n.a.,n.a.,n.a.,n.a.,"3,86",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2020,n.a.,n.a.,n.a.,n.a.,8569,4907,n.a.,n.a.,n.a.,n.a.
22,GBA-ABA-240523-22,Unknown,n.a.,n.a.,n.a.,n.a.,"2,737",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,216,n.a.,n.a.,n.a.,n.a.,"5,861",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"2,07",n.a.,n.a.,n.a.,n.a.,"46,38","51,41",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,270,n.a.,n.a.,n.a.,n.a.,"6,060","6,717",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,56","3,77",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,143,n.a.,n.a.,n.a.,n.a.,98,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,01",n.a.,n.a.,n.a.,n.a.,"0,93","1,21",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,51",n.a.,n.a.,n.a.,n.a.,"3,84",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2030,n.a.,n.a.,n.a.,n.a.,8609,5329,n.a.,n.a.,n.a.,n.a.
23,GBA-ABA-240523-23,Unknown,n.a.,n.a.,n.a.,n.a.,"2,735",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,213,n.a.,n.a.,n.a.,n.a.,"5,975",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"2,01",n.a.,n.a.,n.a.,n.a.,"46,60","51,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,267,n.a.,n.a.,n.a.,n.a.,"6,177","6,785",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,59","3,82",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,141,n.a.,n.a.,n.a.,n.a.,98,160,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,04",n.a.,n.a.,n.a.,n.a.,"0,95","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,54",n.a.,n.a.,n.a.,n.a.,"3,80",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2072,n.a.,n.a.,n.a.,n.a.,8538,5335,n.a.,n.a.,n.a.,n.a.
24,GBA-ABA-240523-24,Unknown,n.a.,n.a.,n.a.,n.a.,"2,728",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,"5,495",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,206,n.a.,n.a.,n.a.,n.a.,"5,883",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,93",n.a.,n.a.,n.a.,n.a.,"45,59","51,91",n.a.,"0,38",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,258,n.a.,n.a.,n.a.,n.a.,"6,082","6,926",n.a.,51,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,60","3,90",n.a.,"0,05",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,142,n.a.,n.a.,n.a.,n.a.,98,161,n.a.,97,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,03",n.a.,n.a.,n.a.,n.a.,"0,93","1,19",n.a.,"1,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,58",n.a.,n.a.,n.a.,n.a.,"3,85","2,36",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2038,n.a.,n.a.,n.a.,n.a.,8688,5330,n.a.,17719,n.a.,n.a.
25,GBA-ABA-240523-25,Unknown,n.a.,n.a.,n.a.,n.a.,"2,730",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,211,n.a.,n.a.,n.a.,n.a.,"6,149",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,93",n.a.,n.a.,n.a.,n.a.,"46,47","51,47",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,264,n.a.,n.a.,n.a.,n.a.,"6,357","7,041",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,66","3,96",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,143,n.a.,n.a.,n.a.,n.a.,98,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,04",n.a.,n.a.,n.a.,n.a.,"0,96","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,53",n.a.,n.a.,n.a.,n.a.,"3,85",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2007,n.a.,n.a.,n.a.,n.a.,8557,5329,n.a.,n.a.,n.a.,n.a.
